6,6,234,638,32,50.133,696,0,0
6,6,232,638,32,50.133,697,0,0
6,6,230,638,32,50.133,698,0,0
6,6,228,638,32,50.133,699,0,0
6,6,228,638,32,51.2,700,0,0
6,6,226,638,32,51.2,701,0,0
6,6,224,638,32,51.2,702,0,0
6,6,222,638,32,51.2,703,0,0
6,6,222,638,32,52.267,704,0,0
6,6,220,638,32,52.267,705,0,0
6,6,218,638,32,52.267,706,0,0
6,6,218,638,32,53.333,707,0,0
6,6,216,638,32,53.333,708,0,0
6,6,214,638,32,53.333,709,0,0
6,6,212,638,32,53.333,710,0,0
6,6,212,638,32,54.4,711,0,0
6,6,210,638,32,54.4,712,0,0
6,6,208,638,32,54.4,713,0,0
6,6,110.93,340.27,32,55.467,714,-12.362,31.309
6,6,109.87,340.27,32,55.467,715,-12.396,31.336
6,6,108.8,340.27,32,55.467,716,-12.429,31.363
6,6,107.73,340.27,32,55.467,717,-12.463,31.39
6,6,106.67,340.27,32,55.467,718,-12.497,31.418
6,6,106.67,340.27,32,55.467,719,-12.497,31.418
6,6,105.6,340.27,32,55.467,720,-12.53,31.445
6,6,104.53,340.27,32,55.467,721,-12.564,31.472
6,6,103.47,340.27,32,55.467,722,-12.598,31.499
6,6,102.4,340.27,32,55.467,723,-12.631,31.527
6,6,102.4,340.27,32,55.467,724,-12.631,31.527
6,6,101.33,340.27,32,55.467,725,-12.665,31.554
6,6,100.27,340.27,32,55.467,726,-12.699,31.581
6,6,99.2,340.27,32,55.467,727,-12.733,31.609
6,6,98.133,340.27,32,55.467,728,-12.767,31.636
6,6,98.133,340.27,32,55.467,729,-12.767,31.636
6,6,97.067,340.27,32,55.467,730,-12.801,31.664
6,6,96,340.27,32,55.467,731,-12.835,31.691
6,6,94.933,340.27,32,55.467,732,-12.903,31.746
6,6,94.933,340.27,32,55.467,733,-12.903,31.746
6,6,93.867,340.27,32,55.467,734,-12.937,31.773
6,6,174,638,32,55.467,735,0,0
6,6,174,638,32,55.467,736,0,0
6,6,172,638,32,55.467,737,0,0
6,6,170,638,32,55.467,738,0,0
6,6,170,638,32,55.467,739,0,0
6,6,168,638,32,55.467,740,0,0
6,6,166,638,32,55.467,741,0,0
6,6,166,638,32,55.467,742,0,0
6,6,164,638,32,55.467,743,0,0
6,6,162,638,32,55.467,744,0,0
6,6,162,638,32,55.467,745,0,0
6,6,160,638,32,55.467,746,0,0
6,6,158,638,32,55.467,747,0,0
6,6,156,638,32,55.467,748,0,0
6,6,154,638,32,55.467,749,0,0
6,6,152,638,32,55.467,750,0,0
6,6,150,638,32,55.467,751,0,0
6,6,148,638,32,55.467,752,0,0
6,6,146,638,32,55.467,753,0,0
6,6,144,638,32,55.467,754,0,0
6,6,142,638,32,55.467,755,0,0
6,6,140,638,32,55.467,756,0,0
6,6,138,638,32,55.467,757,0,0
6,6,136,638,32,55.467,758,0,0
6,6,134,640,32,55.467,759,0,0
6,6,132,638,32,55.467,760,0,0
6,6,130,638,32,55.467,761,0,0
6,6,128,638,32,55.467,762,0,0
6,6,128,638,32,55.467,763,0,0
6,6,126,638,32,55.467,764,0,0
6,6,124,638,32,55.467,765,0,0
6,6,122,638,32,55.467,766,0,0
6,6,122,638,32,55.467,767,0,0
6,6,120,638,32,55.467,768,0,0
6,6,118,638,32,55.467,769,0,0
6,6,118,638,32,55.467,770,0,0
6,6,116,638,32,55.467,771,0,0
6,6,114,638,32,55.467,772,0,0
6,6,112,638,32,55.467,773,0,0
6,6,112,638,32,55.467,774,0,0
6,6,110,638,32,55.467,775,0,0
6,6,108,638,32,55.467,776,0,0
6,6,108,638,32,55.467,777,0,0
6,6,106,638,32,55.467,778,0,0
6,6,104,638,32,55.467,779,0,0
6,6,102,638,32,55.467,780,0,0
6,6,102,636,32,55.467,781,0,0
6,6,100,636,32,55.467,782,0,0
6,6,98,636,32,55.467,783,0,0
6,6,96,636,32,55.467,784,0,0
6,6,96,636,32,55.467,785,0,0
6,6,94,636,32,55.467,786,0,0
6,6,92,636,32,55.467,787,0,0
6,6,92,636,32,55.467,788,0,0
6,6,90,636,32,55.467,789,0,0
6,6,88,636,32,55.467,790,0,0
6,6,86,636,32,55.467,791,0,0
6,6,86,636,32,55.467,792,0,0
6,6,84,636,32,55.467,793,0,0
6,6,82,636,32,55.467,794,0,0
6,6,82,636,32,55.467,795,0,0
6,6,80,636,32,55.467,796,0,0
6,6,78,636,32,55.467,797,0,0
6,6,76,636,32,55.467,798,0,0
6,6,76,636,32,55.467,799,0,0
6,6,74,636,32,55.467,800,0,0
6,6,72,636,32,55.467,801,0,0
6,6,72,636,32,55.467,802,0,0
6,6,70,636,30.933,55.467,803,0,0
6,6,68,636,30.933,55.467,804,0,0
6,6,66,636,30.933,55.467,805,0,0
6,6,64,636,30.933,55.467,806,0,0
6,6,62,636,30.933,55.467,807,0,0
6,6,60,636,30.933,55.467,808,0,0
6,6,58,636,30.933,55.467,809,0,0
6,6,56,636,30.933,55.467,810,0,0
6,6,54,636,30.933,55.467,811,0,0
6,6,52,636,29.867,55.467,812,0,0
6,6,50,636,29.867,55.467,813,0,0
6,6,48,636,29.867,55.467,814,0,0
6,6,46,636,29.867,55.467,815,0,0
6,6,44,636,29.867,55.467,816,0,0
6,6,42,636,29.867,55.467,817,0,0
6,6,40,636,29.867,55.467,818,0,0
6,6,38,636,29.867,55.467,819,0,0
6,6,36,636,29.867,55.467,820,0,0
6,6,34,636,28.8,55.467,821,0,0
6,6,32,636,28.8,55.467,822,0,0
6,6,30,636,28.8,55.467,823,0,0
6,6,28,636,28.8,55.467,824,0,0
6,6,26,636,28.8,55.467,825,0,0
6,6,24,636,28.8,55.467,826,0,0
6,6,22,636,28.8,55.467,827,0,0
6,6,20,636,28.8,55.467,828,0,0
6,6,18,636,28.8,55.467,829,0,0
6,6,16,636,27.733,55.467,830,0,0
6,6,14,636,27.733,55.467,831,0,0
6,6,12,636,27.733,55.467,832,0,0
6,6,10,636,27.733,55.467,833,0,0
6,6,8,636,27.733,55.467,834,0,0
6,6,6,636,27.733,55.467,835,0,0
6,6,4,636,27.733,55.467,836,0,0
6,6,2,636,27.733,55.467,837,0,0
6,6,0,312.53,137.6,261.33,5408,-11.874,5.9655
6,6,5.3333,312.53,138.67,261.33,5409,-11.832,5.944
6,6,11.733,312.53,139.73,261.33,5410,-11.791,5.9225
6,6,18.133,312.53,139.73,261.33,5411,-11.743,5.8975
6,6,24.533,313.6,140.8,260.27,5412,-11.694,5.8725
6,6,29.867,313.6,141.87,260.27,5413,-11.66,5.8546
6,6,36.267,313.6,142.93,260.27,5414,-11.605,5.8261
6,6,42.667,313.6,142.93,260.27,5415,-11.563,5.8047
6,6,49.067,314.67,144,259.2,5416,-11.508,5.7763
